time,co2,temperature,humidity,motion
2026-06-11 18:45:29,668.8,22.2,35.9,0
2026-06-11 18:46:29,648.3,24.1,49.7,1
2026-06-11 18:47:29,683.9,22.2,48.5,1
2026-06-11 18:48:29,650.5,23.6,43.8,1
2026-06-11 18:49:29,645.7,25.0,44.1,1
2026-06-11 18:50:29,612.2,23.1,47.8,1
2026-06-11 18:51:29,670.7,24.8,47.6,0
2026-06-11 18:52:29,614.8,24.2,48.1,1
2026-06-11 18:53:29,657.9,24.9,44.3,0
2026-06-11 18:54:29,658.6,23.2,36.7,1
2026-06-11 18:55:29,687.2,23.9,42.5,1
2026-06-11 18:56:29,668.6,24.7,45.9,1
2026-06-11 18:57:29,672.5,22.4,46.7,0
2026-06-11 18:58:29,626.3,23.7,45.4,1
2026-06-11 18:59:29,623.4,24.8,44.9,1
2026-06-11 19:00:29,403.2,22.1,57.0,0
2026-06-11 19:01:29,442.7,20.0,44.9,0
2026-06-11 19:02:29,422.1,22.0,48.7,0
2026-06-11 19:03:29,417.1,20.5,46.2,0
2026-06-11 19:04:29,370.5,20.8,48.2,0
2026-06-11 19:05:29,466.6,21.6,47.1,0
2026-06-11 19:06:29,439.1,21.7,43.4,0
2026-06-11 19:07:29,429.9,22.5,46.3,0
2026-06-11 19:08:29,429.6,20.6,47.2,0
2026-06-11 19:09:29,1785.1,21.9,43.5,1
2026-06-11 19:10:29,399.8,22.2,42.4,0
2026-06-11 19:11:29,397.4,22.0,52.9,0
2026-06-11 19:12:29,395.4,21.4,52.4,0
2026-06-11 19:13:29,412.7,21.1,42.2,0
2026-06-11 19:14:29,434.0,21.4,42.0,0
2026-06-11 19:15:29,386.8,20.6,51.6,0
2026-06-11 19:16:29,466.5,22.4,44.2,0
2026-06-11 19:17:29,385.7,21.2,48.8,0
2026-06-11 19:18:29,408.4,21.0,55.2,0
2026-06-11 19:19:29,462.8,22.5,42.1,0
2026-06-11 19:20:29,457.3,20.5,49.3,0
2026-06-11 19:21:29,402.6,21.6,49.3,0
2026-06-11 19:22:29,411.9,20.2,53.6,0
2026-06-11 19:23:29,410.1,21.6,43.1,0
2026-06-11 19:24:29,425.4,21.1,46.2,0
2026-06-11 19:25:29,417.0,20.2,50.1,0
2026-06-11 19:26:29,405.0,21.5,52.2,0
2026-06-11 19:27:29,1574.6,20.3,54.4,1
2026-06-11 19:28:29,387.9,21.2,50.3,0
2026-06-11 19:29:29,380.8,21.2,47.3,0
2026-06-11 19:30:29,403.9,20.3,53.5,0
2026-06-11 19:31:29,430.3,19.7,53.8,0
2026-06-11 19:32:29,417.3,21.4,48.7,0
2026-06-11 19:33:29,371.7,21.1,46.3,0
2026-06-11 19:34:29,460.0,20.9,52.0,0
2026-06-11 19:35:29,430.7,19.7,50.3,0
2026-06-11 19:36:29,390.9,22.2,47.2,0
2026-06-11 19:37:29,372.5,21.3,51.5,1
2026-06-11 19:38:29,389.8,21.0,52.3,0
2026-06-11 19:39:29,458.9,22.2,43.1,0
2026-06-11 19:40:29,371.8,20.0,47.7,0
2026-06-11 19:41:29,431.5,19.7,52.2,0
2026-06-11 19:42:29,405.3,21.3,47.2,0
2026-06-11 19:43:29,408.0,20.7,44.4,0
2026-06-11 19:44:29,374.4,20.0,55.3,0
2026-06-11 19:45:29,393.4,20.4,51.3,0
2026-06-11 19:46:29,449.9,21.5,54.7,0
2026-06-11 19:47:29,386.4,21.2,52.7,0
2026-06-11 19:48:29,449.4,21.6,44.2,0
2026-06-11 19:49:29,387.0,20.5,53.0,0
2026-06-11 19:50:29,386.4,21.2,52.9,0
2026-06-11 19:51:29,409.9,20.0,49.9,0
2026-06-11 19:52:29,416.6,19.6,48.6,0
2026-06-11 19:53:29,455.1,21.7,54.1,0
2026-06-11 19:54:29,395.4,19.9,43.7,0
2026-06-11 19:55:29,384.8,21.1,50.9,0
2026-06-11 19:56:29,375.9,22.5,43.9,0
2026-06-11 19:57:29,413.3,20.2,52.2,0
2026-06-11 19:58:29,407.4,21.3,44.9,0
2026-06-11 19:59:29,409.6,20.4,44.0,0
2026-06-11 20:00:29,435.8,19.8,45.6,0
2026-06-11 20:01:29,400.7,20.7,46.6,0
2026-06-11 20:02:29,427.1,22.2,46.7,0
2026-06-11 20:03:29,422.6,20.4,53.8,0
2026-06-11 20:04:29,443.2,22.0,43.8,0
2026-06-11 20:05:29,389.3,21.8,46.2,0
2026-06-11 20:06:29,436.5,22.5,48.0,0
2026-06-11 20:07:29,424.0,20.6,46.0,0
2026-06-11 20:08:29,466.3,22.5,45.8,0
2026-06-11 20:09:29,389.6,20.5,56.1,0
2026-06-11 20:10:29,381.7,22.4,46.9,0
2026-06-11 20:11:29,457.2,22.2,44.3,0
2026-06-11 20:12:29,387.9,22.3,46.3,0
2026-06-11 20:13:29,427.2,21.4,43.7,0
2026-06-11 20:14:29,419.0,20.2,46.4,0
2026-06-11 20:15:29,402.3,22.1,43.9,0
2026-06-11 20:16:29,457.7,20.1,51.8,0
2026-06-11 20:17:29,408.6,19.6,42.2,0
2026-06-11 20:18:29,412.0,22.0,42.7,0
2026-06-11 20:19:29,390.4,21.9,54.7,0
2026-06-11 20:20:29,427.6,21.7,46.1,0
2026-06-11 20:21:29,422.5,20.7,51.9,1
2026-06-11 20:22:29,465.5,20.5,48.1,0
2026-06-11 20:23:29,460.4,21.5,44.4,0
2026-06-11 20:24:29,424.0,21.9,53.7,0
2026-06-11 20:25:29,401.6,20.8,46.8,0
2026-06-11 20:26:29,414.1,22.2,54.0,0
2026-06-11 20:27:29,469.6,21.7,49.7,0
2026-06-11 20:28:29,452.3,21.2,54.2,0
2026-06-11 20:29:29,466.2,19.7,50.6,0
2026-06-11 20:30:29,456.3,20.2,53.7,0
2026-06-11 20:31:29,468.8,21.3,53.3,0
2026-06-11 20:32:29,392.5,20.4,46.6,0
2026-06-11 20:33:29,407.4,20.4,49.2,0
2026-06-11 20:34:29,386.6,21.4,43.2,0
2026-06-11 20:35:29,415.4,22.2,42.4,0
2026-06-11 20:36:29,394.9,21.3,45.8,0
2026-06-11 20:37:29,465.0,20.2,53.9,0
2026-06-11 20:38:29,425.1,20.7,46.7,0
2026-06-11 20:39:29,437.8,21.3,52.4,0
2026-06-11 20:40:29,428.9,22.0,44.5,0
2026-06-11 20:41:29,452.6,21.8,55.6,0
2026-06-11 20:42:29,452.4,19.7,53.0,0
2026-06-11 20:43:29,405.1,21.3,47.4,0
2026-06-11 20:44:29,447.9,20.8,56.3,0
2026-06-11 20:45:29,456.8,21.2,42.8,0
2026-06-11 20:46:29,389.2,21.4,56.6,0
2026-06-11 20:47:29,419.9,21.9,49.6,0
2026-06-11 20:48:29,425.0,20.7,55.8,0
2026-06-11 20:49:29,416.4,20.7,47.4,0
2026-06-11 20:50:29,379.0,20.3,43.8,0
2026-06-11 20:51:29,407.6,22.4,43.3,0
2026-06-11 20:52:29,442.0,20.2,53.5,0
2026-06-11 20:53:29,385.4,20.3,45.9,0
2026-06-11 20:54:29,429.3,21.2,56.5,0
2026-06-11 20:55:29,453.6,21.5,43.6,0
2026-06-11 20:56:29,422.5,21.8,48.6,0
2026-06-11 20:57:29,410.0,22.1,56.2,0
2026-06-11 20:58:29,437.1,20.0,55.8,0
2026-06-11 20:59:29,426.1,20.8,46.7,0
2026-06-11 21:00:29,399.2,21.3,49.7,0
2026-06-11 21:01:29,428.7,20.5,43.7,0
2026-06-11 21:02:29,450.0,19.5,47.6,0
2026-06-11 21:03:29,418.1,19.5,50.1,0
2026-06-11 21:04:29,438.7,22.1,55.0,0
2026-06-11 21:05:29,467.4,21.1,47.3,0
2026-06-11 21:06:29,434.9,21.1,42.4,0
2026-06-11 21:07:29,431.6,20.1,52.9,0
2026-06-11 21:08:29,426.1,22.3,51.8,0
2026-06-11 21:09:29,372.5,22.0,48.8,0
2026-06-11 21:10:29,401.0,19.7,52.2,0
2026-06-11 21:11:29,437.2,21.9,44.9,0
2026-06-11 21:12:29,449.6,19.9,43.8,0
2026-06-11 21:13:29,395.0,20.6,47.5,0
2026-06-11 21:14:29,446.4,21.4,54.8,0
2026-06-11 21:15:29,394.1,20.5,49.3,0
2026-06-11 21:16:29,418.6,21.0,45.9,0
2026-06-11 21:17:29,457.9,22.3,43.2,0
2026-06-11 21:18:29,413.8,20.1,52.8,0
2026-06-11 21:19:29,399.8,22.1,48.7,0
2026-06-11 21:20:29,387.2,19.8,45.1,0
2026-06-11 21:21:29,394.3,21.5,45.9,0
2026-06-11 21:22:29,427.6,20.5,43.0,0
2026-06-11 21:23:29,430.3,20.8,43.4,0
2026-06-11 21:24:29,429.7,21.2,42.6,0
2026-06-11 21:25:29,405.3,21.5,45.8,0
2026-06-11 21:26:29,437.7,22.1,48.3,1
2026-06-11 21:27:29,395.0,20.9,53.5,1
2026-06-11 21:28:29,443.6,21.8,53.4,0
2026-06-11 21:29:29,457.3,20.2,54.5,0
2026-06-11 21:30:29,376.3,21.6,48.5,0
2026-06-11 21:31:29,430.3,21.7,53.0,0
2026-06-11 21:32:29,464.2,21.9,44.3,0
2026-06-11 21:33:29,467.3,22.2,43.2,1
2026-06-11 21:34:29,468.1,21.9,54.1,0
2026-06-11 21:35:29,438.7,20.2,54.9,0
2026-06-11 21:36:29,397.3,21.9,50.8,0
2026-06-11 21:37:29,373.4,22.5,44.3,0
2026-06-11 21:38:29,440.0,22.4,48.2,0
2026-06-11 21:39:29,414.5,21.6,47.6,0
2026-06-11 21:40:29,410.9,22.4,56.4,0
2026-06-11 21:41:29,437.9,19.9,54.4,0
2026-06-11 21:42:29,432.2,19.8,44.8,0
2026-06-11 21:43:29,401.9,21.3,44.0,0
2026-06-11 21:44:29,452.0,22.4,45.8,0
2026-06-11 21:45:29,450.4,21.8,56.2,0
2026-06-11 21:46:29,410.6,20.1,45.4,0
2026-06-11 21:47:29,453.9,22.3,50.0,0
2026-06-11 21:48:29,461.9,21.2,47.0,0
2026-06-11 21:49:29,411.1,21.0,51.6,0
2026-06-11 21:50:29,417.2,19.5,57.0,0
2026-06-11 21:51:29,453.2,19.7,57.0,0
2026-06-11 21:52:29,454.1,22.1,55.7,0
2026-06-11 21:53:29,425.9,20.7,47.7,0
2026-06-11 21:54:29,446.9,21.9,46.7,0
2026-06-11 21:55:29,450.6,20.1,43.3,0
2026-06-11 21:56:29,373.6,20.5,50.2,0
2026-06-11 21:57:29,418.9,21.0,51.1,0
2026-06-11 21:58:29,420.5,19.9,53.5,0
2026-06-11 21:59:29,421.3,22.4,42.7,0
2026-06-11 22:00:29,373.9,20.4,52.7,0
2026-06-11 22:01:29,400.1,20.2,56.2,0
2026-06-11 22:02:29,453.1,22.1,50.2,0
2026-06-11 22:03:29,376.3,21.2,49.1,0
2026-06-11 22:04:29,1701.6,19.6,53.3,1
2026-06-11 22:05:29,459.5,22.4,47.2,0
2026-06-11 22:06:29,404.7,20.3,47.9,0
2026-06-11 22:07:29,372.2,20.7,45.7,0
2026-06-11 22:08:29,376.8,21.2,52.4,0
2026-06-11 22:09:29,463.5,21.3,56.8,0
2026-06-11 22:10:29,440.6,21.8,56.6,0
2026-06-11 22:11:29,392.9,21.4,49.3,0
2026-06-11 22:12:29,376.4,20.1,43.4,0
2026-06-11 22:13:29,373.7,20.0,44.0,0
2026-06-11 22:14:29,396.7,19.9,49.4,0
2026-06-11 22:15:29,462.7,21.2,49.8,1
2026-06-11 22:16:29,389.3,21.0,51.8,0
2026-06-11 22:17:29,373.2,21.7,50.9,0
2026-06-11 22:18:29,392.7,19.9,44.7,0
2026-06-11 22:19:29,414.9,22.0,51.1,0
2026-06-11 22:20:29,416.5,22.0,51.2,0
2026-06-11 22:21:29,439.9,22.2,48.8,0
2026-06-11 22:22:29,398.7,21.8,49.4,0
2026-06-11 22:23:29,430.3,22.2,43.5,0
2026-06-11 22:24:29,426.4,21.7,47.4,0
2026-06-11 22:25:29,433.0,22.0,49.2,0
2026-06-11 22:26:29,373.4,22.3,52.5,0
2026-06-11 22:27:29,412.4,20.6,56.2,0
2026-06-11 22:28:29,371.8,20.4,47.5,0
2026-06-11 22:29:29,439.0,22.2,53.5,0
2026-06-11 22:30:29,426.3,19.7,44.9,0
2026-06-11 22:31:29,393.5,20.6,56.2,0
2026-06-11 22:32:29,414.0,21.4,43.3,0
2026-06-11 22:33:29,432.7,20.8,56.5,0
2026-06-11 22:34:29,399.2,19.8,44.8,0
2026-06-11 22:35:29,377.6,20.8,52.4,0
2026-06-11 22:36:29,433.5,21.1,47.3,0
2026-06-11 22:37:29,420.7,19.6,45.9,0
2026-06-11 22:38:29,453.1,22.3,46.2,0
2026-06-11 22:39:29,395.4,22.0,42.8,0
2026-06-11 22:40:29,379.1,20.7,44.9,0
2026-06-11 22:41:29,420.0,20.2,47.9,0
2026-06-11 22:42:29,378.0,20.1,48.8,0
2026-06-11 22:43:29,393.7,21.9,52.4,0
2026-06-11 22:44:29,441.5,22.3,50.9,0
2026-06-11 22:45:29,431.2,22.2,49.3,0
2026-06-11 22:46:29,451.6,21.5,45.6,0
2026-06-11 22:47:29,374.6,20.3,56.4,0
2026-06-11 22:48:29,457.0,19.8,49.1,0
2026-06-11 22:49:29,382.7,20.5,51.5,0
2026-06-11 22:50:29,395.0,22.1,46.8,0
2026-06-11 22:51:29,372.1,20.6,46.4,0
2026-06-11 22:52:29,426.9,19.8,53.3,0
2026-06-11 22:53:29,408.1,21.7,52.9,0
2026-06-11 22:54:29,381.2,20.2,49.8,0
2026-06-11 22:55:29,392.0,21.2,49.2,0
2026-06-11 22:56:29,468.9,21.7,54.2,0
2026-06-11 22:57:29,457.3,21.7,48.0,0
2026-06-11 22:58:29,427.6,21.7,50.2,1
2026-06-11 22:59:29,449.3,20.7,54.6,0
2026-06-11 23:00:29,380.5,21.6,43.0,0
2026-06-11 23:01:29,445.6,22.3,50.8,0
2026-06-11 23:02:29,370.8,22.2,56.9,0
2026-06-11 23:03:29,375.5,20.5,48.3,0
2026-06-11 23:04:29,378.5,20.0,42.4,0
2026-06-11 23:05:29,395.5,20.7,56.3,0
2026-06-11 23:06:29,394.5,20.0,55.6,0
2026-06-11 23:07:29,457.7,21.1,52.3,0
2026-06-11 23:08:29,461.3,20.1,55.6,0
2026-06-11 23:09:29,404.1,22.4,51.9,0
2026-06-11 23:10:29,391.1,20.4,46.6,0
2026-06-11 23:11:29,419.8,22.2,45.0,0
2026-06-11 23:12:29,460.2,21.7,44.6,1
2026-06-11 23:13:29,413.6,22.2,49.2,0
2026-06-11 23:14:29,370.8,20.1,49.4,0
2026-06-11 23:15:29,396.5,20.1,42.4,0
2026-06-11 23:16:29,389.5,20.0,49.4,0
2026-06-11 23:17:29,371.2,20.6,42.0,0
2026-06-11 23:18:29,443.1,22.3,55.9,0
2026-06-11 23:19:29,438.7,20.3,50.4,0
2026-06-11 23:20:29,379.0,21.9,48.0,0
2026-06-11 23:21:29,377.7,20.9,55.6,0
2026-06-11 23:22:29,394.5,21.2,43.2,0
2026-06-11 23:23:29,401.4,20.3,56.6,0
2026-06-11 23:24:29,415.4,22.3,46.2,0
2026-06-11 23:25:29,401.6,20.5,44.5,0
2026-06-11 23:26:29,415.9,22.1,49.0,0
2026-06-11 23:27:29,430.1,21.4,52.1,1
2026-06-11 23:28:29,419.0,20.3,43.2,0
2026-06-11 23:29:29,427.3,21.1,46.1,0
2026-06-11 23:30:29,401.4,21.1,50.6,0
2026-06-11 23:31:29,380.6,19.5,51.6,0
2026-06-11 23:32:29,424.7,20.3,42.7,0
2026-06-11 23:33:29,434.4,21.3,44.7,0
2026-06-11 23:34:29,410.3,22.1,49.8,0
2026-06-11 23:35:29,433.4,19.6,52.1,0
2026-06-11 23:36:29,437.7,20.7,47.8,0
2026-06-11 23:37:29,373.7,22.3,53.5,0
2026-06-11 23:38:29,457.4,22.0,49.6,0
2026-06-11 23:39:29,386.6,20.7,56.9,0
2026-06-11 23:40:29,405.7,21.3,48.5,0
2026-06-11 23:41:29,453.3,21.0,49.3,0
2026-06-11 23:42:29,452.8,22.2,43.6,0
2026-06-11 23:43:29,406.5,20.0,49.1,0
2026-06-11 23:44:29,406.9,21.7,49.3,0
2026-06-11 23:45:29,451.8,19.8,42.1,0
2026-06-11 23:46:29,451.4,22.2,47.8,0
2026-06-11 23:47:29,385.5,22.5,50.6,0
2026-06-11 23:48:29,380.8,22.2,49.2,1
2026-06-11 23:49:29,421.2,21.0,46.8,1
2026-06-11 23:50:29,428.7,21.9,47.0,0
2026-06-11 23:51:29,444.5,21.7,52.3,0
2026-06-11 23:52:29,443.1,19.7,55.1,0
2026-06-11 23:53:29,461.1,19.6,44.3,0
2026-06-11 23:54:29,375.9,22.4,49.2,0
2026-06-11 23:55:29,463.8,21.7,43.2,0
2026-06-11 23:56:29,426.0,21.3,54.3,0
2026-06-11 23:57:29,383.6,21.3,52.1,0
2026-06-11 23:58:29,452.9,20.2,46.5,0
2026-06-11 23:59:29,459.9,20.6,50.4,0
2026-06-12 00:00:29,384.5,21.9,56.3,0
2026-06-12 00:01:29,396.8,22.1,55.9,0
2026-06-12 00:02:29,447.9,19.7,46.0,0
2026-06-12 00:03:29,373.2,21.0,50.0,0
2026-06-12 00:04:29,437.0,21.4,49.9,0
2026-06-12 00:05:29,399.5,21.0,46.4,1
2026-06-12 00:06:29,460.6,21.0,49.4,0
2026-06-12 00:07:29,416.7,22.0,46.7,0
2026-06-12 00:08:29,456.8,21.1,50.4,0
2026-06-12 00:09:29,426.1,21.6,53.8,0
2026-06-12 00:10:29,394.9,20.3,46.1,0
2026-06-12 00:11:29,373.2,21.1,53.0,0
2026-06-12 00:12:29,390.7,20.0,55.8,0
2026-06-12 00:13:29,379.4,20.2,56.4,0
2026-06-12 00:14:29,455.7,21.1,54.2,0
2026-06-12 00:15:29,390.1,21.2,51.0,1
2026-06-12 00:16:29,394.2,21.8,50.2,0
2026-06-12 00:17:29,455.9,21.8,49.6,0
2026-06-12 00:18:29,375.4,20.9,49.4,0
2026-06-12 00:19:29,397.8,21.7,54.0,0
2026-06-12 00:20:29,390.0,21.7,54.2,0
2026-06-12 00:21:29,459.8,21.4,56.1,0
2026-06-12 00:22:29,393.2,22.2,42.5,0
2026-06-12 00:23:29,468.9,19.7,47.8,0
2026-06-12 00:24:29,1706.8,20.6,47.2,1
2026-06-12 00:25:29,403.7,21.4,46.5,0
2026-06-12 00:26:29,432.4,22.3,43.7,0
2026-06-12 00:27:29,409.6,22.4,49.5,0
2026-06-12 00:28:29,427.5,20.4,46.2,0
2026-06-12 00:29:29,1667.5,21.8,47.4,1
2026-06-12 00:30:29,439.6,20.6,45.7,0
2026-06-12 00:31:29,380.1,21.3,49.3,0
2026-06-12 00:32:29,402.1,21.6,50.1,0
2026-06-12 00:33:29,403.9,21.0,55.4,0
2026-06-12 00:34:29,391.1,22.1,45.7,0
2026-06-12 00:35:29,410.2,22.5,55.4,0
2026-06-12 00:36:29,437.2,20.1,45.5,0
2026-06-12 00:37:29,454.5,20.7,55.2,0
2026-06-12 00:38:29,1878.8,22.5,43.0,1
2026-06-12 00:39:29,372.0,21.7,42.2,0
2026-06-12 00:40:29,446.1,20.5,45.5,0
2026-06-12 00:41:29,372.6,20.7,48.8,0
2026-06-12 00:42:29,440.6,22.1,44.3,0
2026-06-12 00:43:29,425.7,19.9,48.3,0
2026-06-12 00:44:29,426.0,20.7,44.3,0
2026-06-12 00:45:29,423.0,20.4,56.9,0
2026-06-12 00:46:29,448.4,19.9,49.0,0
2026-06-12 00:47:29,412.6,22.1,44.0,1
2026-06-12 00:48:29,1670.7,20.2,48.3,1
2026-06-12 00:49:29,394.1,19.5,42.9,0
2026-06-12 00:50:29,417.5,19.7,53.0,0
2026-06-12 00:51:29,398.5,21.0,55.7,0
2026-06-12 00:52:29,416.3,19.8,44.3,0
2026-06-12 00:53:29,388.4,21.5,53.0,0
2026-06-12 00:54:29,438.2,22.2,56.0,0
2026-06-12 00:55:29,402.0,20.1,50.9,0
2026-06-12 00:56:29,374.0,21.0,47.8,0
2026-06-12 00:57:29,420.4,22.0,55.5,0
2026-06-12 00:58:29,438.6,20.8,43.8,0
2026-06-12 00:59:29,464.6,20.3,49.0,0
2026-06-12 01:00:29,469.8,21.7,42.3,0
2026-06-12 01:01:29,459.9,22.2,49.8,0
2026-06-12 01:02:29,382.8,19.8,53.7,0
2026-06-12 01:03:29,466.5,21.4,52.4,0
2026-06-12 01:04:29,411.9,19.6,51.9,0
2026-06-12 01:05:29,442.0,20.4,46.9,0
2026-06-12 01:06:29,385.6,19.7,45.7,0
2026-06-12 01:07:29,404.2,19.6,49.0,0
2026-06-12 01:08:29,466.0,19.6,53.3,0
2026-06-12 01:09:29,411.2,21.5,53.9,0
2026-06-12 01:10:29,432.1,20.9,51.0,1
2026-06-12 01:11:29,440.2,20.1,52.6,0
2026-06-12 01:12:29,412.8,20.9,53.2,0
2026-06-12 01:13:29,440.3,20.2,47.4,0
2026-06-12 01:14:29,391.7,19.7,42.3,1
2026-06-12 01:15:29,461.3,22.3,56.7,0
2026-06-12 01:16:29,397.1,21.7,50.5,0
2026-06-12 01:17:29,407.2,21.8,51.3,0
2026-06-12 01:18:29,416.2,20.0,48.9,0
2026-06-12 01:19:29,401.7,22.3,53.1,0
2026-06-12 01:20:29,406.1,19.7,56.3,0
2026-06-12 01:21:29,370.4,21.7,56.2,0
2026-06-12 01:22:29,406.4,21.6,48.8,0
2026-06-12 01:23:29,389.1,20.8,49.9,0
2026-06-12 01:24:29,384.9,21.2,56.6,0
2026-06-12 01:25:29,396.8,20.2,52.2,0
2026-06-12 01:26:29,370.8,21.3,42.3,0
2026-06-12 01:27:29,1835.3,20.1,48.6,1
2026-06-12 01:28:29,380.0,20.3,42.2,0
2026-06-12 01:29:29,445.2,20.6,48.6,0
2026-06-12 01:30:29,459.1,22.4,55.6,0
2026-06-12 01:31:29,466.5,22.0,42.9,0
2026-06-12 01:32:29,449.8,20.9,55.5,0
2026-06-12 01:33:29,462.4,19.8,44.9,0
2026-06-12 01:34:29,428.0,21.5,52.7,0
2026-06-12 01:35:29,412.1,22.1,50.4,0
2026-06-12 01:36:29,408.0,20.5,44.7,0
2026-06-12 01:37:29,407.9,21.9,56.7,0
2026-06-12 01:38:29,394.4,19.6,49.2,0
2026-06-12 01:39:29,469.1,19.8,47.1,0
2026-06-12 01:40:29,466.8,21.7,55.0,0
2026-06-12 01:41:29,384.3,21.9,54.4,0
2026-06-12 01:42:29,376.6,21.1,54.9,0
2026-06-12 01:43:29,451.3,20.8,51.6,0
2026-06-12 01:44:29,433.8,21.3,45.7,0
2026-06-12 01:45:29,402.3,19.7,52.9,0
2026-06-12 01:46:29,455.2,21.9,45.4,0
2026-06-12 01:47:29,383.3,22.5,55.7,0
2026-06-12 01:48:29,393.9,19.5,50.6,0
2026-06-12 01:49:29,376.8,21.7,46.1,0
2026-06-12 01:50:29,437.2,19.5,43.4,0
2026-06-12 01:51:29,431.2,20.4,52.6,0
2026-06-12 01:52:29,443.8,22.0,52.5,0
2026-06-12 01:53:29,410.2,20.9,52.6,0
2026-06-12 01:54:29,387.6,21.4,50.5,0
2026-06-12 01:55:29,434.0,20.5,56.7,0
2026-06-12 01:56:29,382.8,19.7,56.4,0
2026-06-12 01:57:29,370.7,20.9,52.0,0
2026-06-12 01:58:29,464.2,20.3,52.7,0
2026-06-12 01:59:29,430.2,20.1,47.9,0
2026-06-12 02:00:29,468.1,20.0,55.4,0
2026-06-12 02:01:29,384.3,22.2,48.8,0
2026-06-12 02:02:29,453.1,20.6,50.2,0
2026-06-12 02:03:29,455.4,20.6,52.7,0
2026-06-12 02:04:29,379.1,19.9,48.3,0
2026-06-12 02:05:29,414.5,20.2,49.3,0
2026-06-12 02:06:29,457.8,22.3,50.3,1
2026-06-12 02:07:29,440.5,21.6,52.8,0
2026-06-12 02:08:29,407.2,20.2,51.9,0
2026-06-12 02:09:29,413.7,22.2,46.1,0
2026-06-12 02:10:29,392.0,20.7,50.4,0
2026-06-12 02:11:29,444.8,20.9,55.6,0
2026-06-12 02:12:29,467.7,20.5,49.0,0
2026-06-12 02:13:29,433.1,20.2,51.7,0
2026-06-12 02:14:29,437.2,22.5,50.7,0
2026-06-12 02:15:29,455.9,19.9,45.2,0
2026-06-12 02:16:29,422.6,22.0,49.4,0
2026-06-12 02:17:29,459.0,21.3,53.1,0
2026-06-12 02:18:29,400.0,20.1,43.5,1
2026-06-12 02:19:29,440.0,20.7,47.5,0
2026-06-12 02:20:29,417.0,20.7,56.8,0
2026-06-12 02:21:29,382.7,21.4,52.9,0
2026-06-12 02:22:29,422.5,21.7,53.6,0
2026-06-12 02:23:29,414.1,20.8,42.5,0
2026-06-12 02:24:29,427.9,20.1,49.2,0
2026-06-12 02:25:29,451.7,21.0,44.9,0
2026-06-12 02:26:29,408.4,19.6,56.0,0
2026-06-12 02:27:29,399.2,21.7,48.4,0
2026-06-12 02:28:29,421.1,20.3,53.3,0
2026-06-12 02:29:29,422.1,21.8,52.8,0
2026-06-12 02:30:29,466.3,22.0,54.3,0
2026-06-12 02:31:29,468.0,20.5,54.9,0
2026-06-12 02:32:29,443.4,20.9,45.2,0
2026-06-12 02:33:29,442.1,22.4,46.5,0
2026-06-12 02:34:29,375.2,20.2,48.9,0
2026-06-12 02:35:29,468.3,20.6,46.8,0
2026-06-12 02:36:29,405.8,21.0,47.1,0
2026-06-12 02:37:29,434.7,19.6,52.7,0
2026-06-12 02:38:29,432.0,21.9,45.6,0
2026-06-12 02:39:29,393.5,21.7,55.7,0
2026-06-12 02:40:29,405.2,20.0,51.1,0
2026-06-12 02:41:29,407.1,22.3,47.6,0
2026-06-12 02:42:29,430.4,20.4,42.8,0
2026-06-12 02:43:29,433.0,21.5,42.7,0
2026-06-12 02:44:29,452.8,20.2,52.8,0
2026-06-12 02:45:29,419.2,20.4,46.9,0
2026-06-12 02:46:29,385.2,21.3,46.2,0
2026-06-12 02:47:29,395.8,21.5,50.9,0
2026-06-12 02:48:29,398.7,21.8,45.7,0
2026-06-12 02:49:29,409.3,21.4,47.3,0
2026-06-12 02:50:29,448.6,22.1,44.1,0
2026-06-12 02:51:29,467.4,20.3,48.7,0
2026-06-12 02:52:29,454.8,22.3,52.5,1
2026-06-12 02:53:29,454.9,21.3,49.9,0
2026-06-12 02:54:29,401.9,21.3,43.7,0
2026-06-12 02:55:29,456.7,20.7,45.9,0
2026-06-12 02:56:29,420.5,21.3,54.1,0
2026-06-12 02:57:29,386.5,19.8,50.9,0
2026-06-12 02:58:29,397.8,21.8,54.6,0
2026-06-12 02:59:29,451.0,22.4,42.1,0
2026-06-12 03:00:29,440.8,22.0,47.2,0
2026-06-12 03:01:29,413.8,21.3,42.1,0
2026-06-12 03:02:29,421.9,22.0,42.1,0
2026-06-12 03:03:29,398.1,20.0,50.2,0
2026-06-12 03:04:29,1788.2,19.7,43.3,1
2026-06-12 03:05:29,1621.7,22.0,48.3,1
2026-06-12 03:06:29,382.0,20.7,52.7,0
2026-06-12 03:07:29,411.1,20.0,53.7,1
2026-06-12 03:08:29,440.4,21.6,55.6,1
2026-06-12 03:09:29,409.2,22.1,51.1,0
2026-06-12 03:10:29,415.3,20.9,46.8,0
2026-06-12 03:11:29,432.6,21.6,55.2,0
2026-06-12 03:12:29,421.7,21.8,54.2,0
2026-06-12 03:13:29,454.2,19.7,56.3,0
2026-06-12 03:14:29,412.4,19.8,56.6,0
2026-06-12 03:15:29,452.7,19.6,55.7,0
2026-06-12 03:16:29,456.3,20.2,49.8,0
2026-06-12 03:17:29,401.4,19.8,51.0,0
2026-06-12 03:18:29,450.3,22.3,56.8,0
2026-06-12 03:19:29,411.4,19.6,50.2,0
2026-06-12 03:20:29,412.2,21.3,49.5,0
2026-06-12 03:21:29,441.5,21.3,56.6,1
